idProduccion;Clasificacion_Produccion;Tipo_Produccion;Validacion_Produccion;N_Registro_Produccion;Descripcion_Produccion;Nombre_Produccion;Informacion_Adicional_Produccion;Autores_Produccion;Col_Grupo_Codigo_GrupLAC
233;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;2 ;Otro capítulo de libro publicado ;IMMUNOLOGICAL COMPUTATION: AN OVERVIEW GERARDO QUINTANA Universidad Nacional de Colombia LUIS ANTONIO MORALES Universidad Nacional de Colombia LUIS FERNANDO NIÑO Universidad Nacional de Colombia ;Colombia, 2013, Autoimmunity. From Bench To Bedside, ISBN: 9789587383768, Vol. , págs:1 - , Ed. Editorial Universidad Del Rosario ;LUIS ANTONIO MORALES MUNOZ, ;nro=00000000000633;
234;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;Si;3 ;Capítulo de libro ;A Genetic-Based Solution to the Task-Based Sailor Assignment Problem ;Alemania, 2012, Variants Of Evolutionary Algorithms For Real-World Applications, ISBN: 978-3-642-23423-1, Vol. , págs:167 - 203, Ed. Springer ;LUIS FERNANDO NINO VASQUEZ, ;nro=00000000000633;
235;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;4 ;Otro capítulo de libro publicado ;SC Spectra: A Linear-Time Soft Cardinality Approximation for Text Comparison ;México, 2011, Micai'11 Proceedings Of The 10th International Conference On Artificial Intelligence: Advances In Soft Computing - Volume Part Ii, ISBN: 978-3-642-25329-4, Vol. , págs:213 - 224, Ed. Springer-Verlag Berlin/Heidelberg ;SERGIO GONZALO JIMENEZ VARGAS, ALEXANDER GELBUKH, ;nro=00000000000633;
236;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;5 ;Capítulo de libro ;Artificial immune systems, a new computational technique for robot soccer strategies ;India, 2010, Robot Soccer, ISBN: 978-953-307-036-0, Vol. , págs:207 - 224, Ed. ;LUIS FERNANDO NINO VASQUEZ, ;nro=00000000000633;
237;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;6 ;Otro capítulo de libro publicado ;Introducción a los flujos de datos con un enfoque a la minería de asociación aplicada al flujo de clicks en la Web ;Colombia, 2009, Proceeding In Tisia'09: Tendencias En Ingeniería De Software E Inteligencia Artificial, ISBN: 978-958-44-5820-9, Vol. , págs:199 - 206, Ed. Universidad Nacional De Colombia Sede Bogota ;ELIZABETH LEON GUZMAN, ALIX ERICA ROJAS HERNANDEZ, ;nro=00000000000633;
238;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;7 ;Capítulo de libro ;Applications of Artificial Immune Systems in Agents ;Colombia, 2009, Handbook Of Research On Artificial Immune Systems And Natural Computing: Applying Complex Adaptive Technologies., ISBN: 978-1-60566-310-4, Vol. , págs:99 - 120, Ed. ;LUIS FERNANDO NINO VASQUEZ, CAMILO PRIETO, JOSE GUILLERMO GUARNIZO, ;nro=00000000000633;
239;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;8 ;Otro capítulo de libro publicado ;Buscadores open source ;Colombia, 2008, Tendencias En Ingeniería De Software E Inteligencia Artificial, Volumen 2. Isbn: 978-958-44-3666-5, ISBN: 978-958-443-666-5, Vol. , págs:147 - 151, Ed. Autores editores ;ISABEL ANDREA MAHECHA NIETO, ELIZABETH LEON GUZMAN, ;nro=00000000000633;
240;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;9 ;Otro capítulo de libro publicado ;A Novel Methodology for Characterizing and Predicting Protein Functional Sites ;Colombia, 2007, Tendencias Ingeniería De Software E Inteligencia Artificial Volumen 1, ISBN: 978-958-44-1344-4, Vol. , págs:51 - 60, Ed. Universidad Nacional de Colombia ;LUIS FERNANDO NINO VASQUEZ, LEONARDO BOBADILLA, MANUEL A PATARROYO, EDILBERTO CEPEDA, ;nro=00000000000633;
241;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;10 ;Otro capítulo de libro publicado ;Introducción a la Recuperación de Información y Exploración de enfoques Inteligentes en Personalización de Búsqueda Web ;Colombia, 2007, Tendencias Ingeniería De Software E Inteligencia Artificial Volumen 1, ISBN: 978-958-44-1344-4, Vol. 1, págs:101 - 108, Ed. Universidad Nacional de Colombia ;ELIZABETH LEON GUZMAN, ALEXANDER SALAMANCA, ;nro=00000000000633;
242;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;11 ;Otro capítulo de libro publicado ;An Immune Adaptive Agent For The Iterated Prisoners' Dilemma ;Colombia, 2007, The iterated prisoners' dilemma 20: Years On, ISBN: 978-981-270-697-3, Vol. 4, págs:105 - 125, Ed. World Scientific Publishing ;LUIS FERNANDO NINO VASQUEZ, OSCAR ALONSO, ;nro=00000000000633;
243;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;12 ;Otro capítulo de libro publicado ;Una metodología para la enseñanza-aprendizaje de programación de computadores ;Colombia, 2006, Experiencias Significativas En Innovación Pedagógica., ISBN: 978-958-701-780-9, Vol. , págs:80 - 85, Ed. Unibiblos Universidad Nacional De Colombia ;LUIS FERNANDO NINO VASQUEZ, JOSE ALEJANDRO SANCHEZ SANCHEZ, GLORIA GIRALDO, ;nro=00000000000633;
244;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;13 ;Otro capítulo de libro publicado ;Uso de Applets para la enseñanza de aspectos probabilísticos en análisis y diseño de algoritmos ;Colombia, 2006, Experiencias Significativas En Innovación Pedagógica., ISBN: 978-958-701-780-9, Vol. , págs:236 - 243, Ed. Unibiblos Universidad Nacional De Colombia ;GERMAN JAIRO HERNANDEZ PEREZ, ;nro=00000000000633;
245;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;14 ;Otro capítulo de libro publicado ;Predicción y caracterización de sitios de unión a metal por medio de métodos de aprendizaje de máquina ;Colombia, 2006, Avances De La Investigación En Ingenieria, ISBN: 958-97766-5-5, Vol. 1, págs:188 - 198, Ed. Sello Editorial Universidad De Medellin ;LUIS FERNANDO NINO VASQUEZ, LEONARDO BOBADILLA, ;nro=00000000000633;
246;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;15 ;Otro capítulo de libro publicado ;Artificial Immune Systems in Intrusion Detection ;Estados Unidos, 2005, Enhancing Computer Security With Smart Technology, ISBN: 9780849330452, Vol. , págs:165 - 208, Ed. CRC Press ;FABIO GONZALEZ OSORIO, DIPANKAR DASGUPTA, ;nro=00000000000633;
247;PRODUCCIÓN BIBLIOGRÁFICA;Documentos de trabajo;Si;1 ;Documento de trabajo (Working Paper) ;Artificial Immune Systems: A Bibliography ;2001, Nro. Paginas: 1, Instituciones participantes: , URL: , DOI: ;LUIS FERNANDO NINO VASQUEZ, ;nro=00000000000633;
248;PRODUCCIÓN BIBLIOGRÁFICA;Otra publicación divulgativa;No;1 ;Otra ;Modelo Computacional para la identificación de endofenotipos y clasificación de pacientes con Artritis Reumatoide a partir de datos genéticos y clinicos utilizando técnicas de Inteligencia Computacional The 1st International Symposium on Health Informatics in Latin America and the Caribbean (SHILAC) ;, 2013, , , vol. ,págs: , - Luis Morales Muñoz Luis Fernando Niño Gerardo Quintana, Ed. ;LUIS ANTONIO MORALES MUNOZ, ;nro=00000000000633;
249;PRODUCCIÓN BIBLIOGRÁFICA;Otros artículos publicados;No;1 ;Revista de divulgación ;Multiple sequence alignment using swarm intelligence ;Colombia, International Journal Of Computational Intelligenceresearch. ISSN: 0973-1873, 2007 vol: fasc: págs: 123 - 130 ;LUIS FERNANDO NINO VASQUEZ, PEDRO RODRIGUEZ, OSCAR ALONSO, ;nro=00000000000633;
250;PRODUCCIÓN BIBLIOGRÁFICA;Otros Libros publicados;No;1 ;Otro libro publicado ;Programación de Computadores ;Colombia,2004, ISBN: vol: 1 págs: 1, Ed. ;LUIS FERNANDO NINO VASQUEZ, ;nro=00000000000633;
251;PRODUCCIÓN BIBLIOGRÁFICA;Otros Libros publicados;No;2 ;Otro libro publicado ;Artificial Immune Systems: A Bibliography ;Colombia,2001, ISBN: vol: págs: 1, Ed. ;LUIS FERNANDO NINO VASQUEZ, N MAJUMDAR, DIPANKAR DASGUPTA, ;nro=00000000000633;
252;PRODUCCIÓN BIBLIOGRÁFICA;Otros Libros publicados;No;3 ;Otro libro publicado ;Curso de Preparación para Certificación en Java, Memorias curso de extensión. ;Colombia,2001, ISBN: 0000000000 vol: 1 págs: 50, Ed. Universidad Nacional de Colombia ;GABRIEL JOSE MANANA GUICHON, ;nro=00000000000633;
253;PRODUCCIÓN BIBLIOGRÁFICA;Otros Libros publicados;No;4 ;Otro libro publicado ;Curso Básico De Redes Neuronales ;Colombia,1995, ISBN: 0000000000 vol: 1 págs: 60, Ed. ;FABIO GONZALEZ OSORIO, ;nro=00000000000633;
254;PRODUCCIÓN BIBLIOGRÁFICA;Otros Libros publicados;No;5 ;Libro pedagógico y/o de divulgación ;Memorias VII Encuentro De Geometría Y Aplicaciones ;Colombia,1995, ISBN: vol: págs: 1, Ed. ;GERMAN JAIRO HERNANDEZ PEREZ, ;nro=00000000000633;
255;PRODUCCIÓN BIBLIOGRÁFICA;Otros Libros publicados;No;6 ;Otro libro publicado ;Síntesis de las diferentes metodologías utilizadas en Análisis y Diseño Orientados por Objetos ;Colombia,1994, ISBN: 0000000000 vol: 1 págs: 50, Ed. ;GABRIEL JOSE MANANA GUICHON, ;nro=00000000000633;
256;PRODUCCIÓN BIBLIOGRÁFICA;Otros Libros publicados;No;7 ;Otro libro publicado ;Análisis y Diseño Orientados por Objetos, Memorias curso de extensión. ;Colombia,1994, ISBN: 0000000000 vol: 1 págs: 50, Ed. Universidad Nacional de Colombia ;GABRIEL JOSE MANANA GUICHON, ;nro=00000000000633;
257;PRODUCCIÓN BIBLIOGRÁFICA;Otros Libros publicados;No;8 ;Otro libro publicado ;Programación Orientada por Objetos en MS Windows, Memorias curso de extensión ;Colombia,1994, ISBN: 0000000000 vol: 1 págs: 50, Ed. Universidad Nacional de Colombia ;GABRIEL JOSE MANANA GUICHON, ;nro=00000000000633;
258;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;1 ;Publicado en revista especializada ;INCIDENCE OF USING CHIKEN FAT BASED BIODIESEL ON THE PERFORMANCE OF A 10,5 Kw COMPRESSION IGNITION PISTON ENGINE FOR POWER GENERATION ;Colombia, Tecciencia ISSN: 1909-3667, 2015 vol:10 fasc: 19 págs: 61 - 72, DOI:http://tecciencia.ecci.edu.co/index.php/TECCIENCIA/article/view/253 ;MANUEL MONTENEGRO, FABIO EMIRO SIERRA VARGAS, FABIO NARVAEZ ARGOTI, ;nro=00000000006208;
259;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;2 ;Publicado en revista especializada ;ANALYSIS OF CHARCOAL GASIFICATION ON A DOWNDRAFT FIX BED GASIFIER BY CFD MODELLING ;India, International Review Of Mechanical Engineering ISSN: 1970-8734, 2015 vol:9 fasc: 4 págs: 382 - 390, DOI: http://dx.doi.org/10.15866/ireme.v9i4.6283 ;FABIO EMIRO SIERRA VARGAS, CARLOS ANDRES FORERO NUNEZ, SANTIAGO RAMIREZ RUBIO, ;nro=00000000006208;
260;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;3 ;Publicado en revista especializada ;Producción de biodiésel por etanolisis utilizando aceites de fritura de hoteles y su uso en calderas pirotubulares ;Colombia, Revista Iteckne ISSN: 1692-1798, 2015 vol:12 fasc: 1 págs: 44 - 53, DOI: ;FABIO EMIRO SIERRA VARGAS, EDWIN ALBERTO BULLA PEREIRA, CARLOS ANDRES GUERRERO ROMERO, ;nro=00000000006208;
261;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;4 ;Publicado en revista especializada ;CONTROLLER OPTIMIZATION FOR A SOLAR TRACKING SYSTEM USING DIFFERENTIAL EVOLUTION ;Colombia, Tecciencia ISSN: 1909-3667, 2015 vol:10 fasc: 18 págs: 7 - 13, DOI:http://dx.doi.org/10.18180/tecciencia.2015.18.2 ;HELBERT ESPITIA, FABIO EMIRO SIERRA VARGAS, ;nro=00000000006208;
262;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;5 ;Publicado en revista especializada ;EFFECT OF PARTICLE SIZE AND ADDITION OF COCOA POD HUSK ON THE PROPERTIES OF SAWDUST AND COAL PELLETS ;Colombia, Ingeniería E Investigación ISSN: 0120-5609, 2015 vol:35 fasc: 1 págs: 17 - 23, DOI:http://dx.doi.org/10.15446/ing.investig.v35n1.46157 ;FABIO EMIRO SIERRA VARGAS, CARLOS ANDRES FORERO NUNEZ, JOACHIM JOCHUM, ;nro=00000000006208;
263;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;6 ;Publicado en revista especializada ;Validación del modelo matemático ¿Función de Densidad de Probabilidad (PDF) de Weibull¿, evaluando el recurso eólico en la zona del Caribe colombiano: caso estudio ;Colombia, Prospectiva ISSN: 1692-8261, 2015 vol:13 fasc: 2 págs: 38 - 46, DOI: ;DANITZA MARIA CORTES PEREZ, FABIO EMIRO SIERRA VARGAS, GUILLERMO ELIECER VALENCIA OCHOA, ;nro=00000000006208;
264;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;7 ;Publicado en revista especializada ;La red de conocimiento Prideras una estrategia para promover la energización rural en Colombia ;Colombia, Prospectiva ISSN: 1692-8261, 2015 vol:13 fasc: 1 págs: 24 - 31, DOI: ;FABIO EMIRO SIERRA VARGAS, LILI TATIANA VEGA CLAVIJO, GUILLERMO ELIECER VALENCIA OCHOA, ;nro=00000000006208;
265;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;8 ;Publicado en revista especializada ;Ingeniería Básica y de Detalle para la instrumentación de una planta prototipo de gasificación de lecho fijo ;Colombia, Revista Iteckne ISSN: 1692-1798, 2015 vol:12 fasc: 2 págs: 146 - 155, DOI: ;FABIO EMIRO SIERRA VARGAS, JOSE ULISES CASTELLANOS CONTRERAS, CARLOS ANDRES FORERO NUNEZ, ;nro=00000000006208;
266;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;9 ;Publicado en revista especializada ;ENERGY EFFICIENCY EVALUATION OF AN INNOVATIVE VERTICAL AXIAL ROTARY KILN FOR POTTERY PRODUCTION ;Colombia, Tecnura ISSN: 0123-921X, 2015 vol:19 fasc: 43 págs: 87 - 99, DOI:http://dx.doi.org/10.14483/udistrital.jour.tecn ;CARLOS ANDRES FORERO NUNEZ, FABIO EMIRO SIERRA VARGAS, GERMAN ARTURO LOPEZ MARTINEZ, ;nro=00000000006208;
267;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;10 ;Publicado en revista especializada ;ENERGETIC IMPROVEMENT OF TANNED LEATHER SOLID WASTES BY THERMAL TREATMENT ;Colombia, Ingeniería Y Desarrollo ISSN: 2145-9371, 2015 vol:33 fasc: 1 págs: 1 - 17, DOI: ;FABIO EMIRO SIERRA VARGAS, JENNIFER ANDREA MENDEZ VELASQUEZ, CARLOS ANDRES FORERO NUNEZ, ;nro=00000000006208;
268;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;11 ;Publicado en revista especializada ;MODELOS DE COMPRESIÓN APLICADOS AL PROCESO DE DENSIFICACIÓN DE COMBUSTIBLES SÓLIDOS BINARIOS CARBÓN-MADERA ;Colombia, Revista Iteckne ISSN: 1692-1798, 2014 vol:11 fasc: 2 págs: 196 - 203, DOI: ;CARLOS ANDRES FORERO NUNEZ, FABIO EMIRO SIERRA VARGAS, ;nro=00000000006208;
269;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;12 ;Publicado en revista especializada ;EVALUACIÓN ENERGÉTICA DE UN SISTEMA DE GENERACIÓN DE 400 KWE EN MODO DIESELGAS LICUADO DE PETRÓLEO ;Colombia, Ingeniería Mecánica - ISSN: 1815-5944, 2014 vol:17 fasc: 3 págs: 205 - 215, DOI: ;FABIO EMIRO SIERRA VARGAS, CARLOS ANDRES FORERO NUNEZ, JORGE EDUARDO ARANGO GOMEZ, ;nro=00000000006208;
270;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;13 ;Publicado en revista especializada ;DETERMINACIÓN DE LA EFICIENCIA DE LA COCCIÓN CON LEÑA EN LAS VEREDAS DE USME, BOGOTÁ ;Cuba, Ingeniería Mecánica - ISSN: 1815-5944, 2014 vol:17 fasc: 2 págs: 185 - 194, DOI: ;FABIO EMIRO SIERRA VARGAS, CARLOS ALBERTO GUERRERO FAJARDO, FABIOLA MEJIA BARRAGAN, ;nro=00000000006208;
271;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;14 ;Publicado en revista especializada ;Análisis exploratorio de investigaciones sobre los motores de combustión interna que trabajan con biogás ;Colombia, Tecnura ISSN: 0123-921X, 2014 vol:18 fasc: 30 págs: 152 - 164, DOI: ;JORGE EDUARDO ARANGO GOMEZ, FABIO EMIRO SIERRA VARGAS, VLADIMIR SILVA LEAL, ;nro=00000000006208;
272;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;15 ;Publicado en revista especializada ;Control de una planta prototipo de gasificación de biomasa mediante redes neuronales ;México, Ingeniería Mecánica, Tecnología Y Desarrollo ISSN: 1665-7381, 2013 vol:4 fasc: 5 págs: 161 - 168, DOI: ;FABIO EMIRO SIERRA VARGAS, JOSE ULISES CASTELLANOS CONTRERAS, CARLOS ANDRES FORERO NUNEZ, ;nro=00000000006208;
273;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;16 ;Publicado en revista especializada ;Monitoring by H Nuclear magnetic Resonance of the Glycerin Purification by vacuum Distillation ;Colombia, Journal Of Materials Science And Engineering ISSN: 1934-8959, 2013 vol:3 fasc: 9 págs: 628 - 634, DOI: ;FABIO EMIRO SIERRA VARGAS, CARLOS ANDRES GUERRERO ROMERO, IGNACIO CONTRERAS ANDRADE, JHONATAN FABIAN SIERRA CANTOR, ELISEO AVELLA MORENO, ;nro=00000000006208;
274;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;17 ;Publicado en revista especializada ;Control de una planta de gasificación de biomasa mediante redes neuronales ;México, Ingeniería Mecánica, Tecnología Y Desarrollo ISSN: 1665-7381, 2013 vol:4 fasc: 5 págs: 161 - 169, DOI: ;CARLOS ANDRES FORERO NUNEZ, JOSE ULISES CASTELLANOS CONTRERAS, FABIO EMIRO SIERRA VARGAS, ;nro=00000000006208;
275;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;18 ;Publicado en revista especializada ;Control de una planta prototipo de gasificación de biomasa mediante redes neuronales ;México, Ingeniería Mecánica, Tecnología Y Desarrollo ISSN: 1665-7381, 2013 vol:4 fasc: 5 págs: 161 - 168, DOI: ;CARLOS ANDRES FORERO NUNEZ, JOSE ULISES CASTELLANOS CONTRERAS, FABIO EMIRO SIERRA VARGAS, ;nro=00000000006208;
276;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;19 ;Publicado en revista especializada ;Diseño e implementación de controladores análogos para un seguidor solar ;Colombia, Visión Electrónica: Algo Más Que Un Estado Sólido ISSN: 1909-9746, 2013 vol:7 fasc: 1 págs: 118 - 135, DOI: ;HELBERT ESPITIA, FABIO EMIRO SIERRA VARGAS, ;nro=00000000006208;
277;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;20 ;Corto (Resumen) ;Aplicación de un sistema de control mediante redes neuronales en una planta prototipo de gasificación de lecho fijo ;Colombia, Memorias Del Vi Congreso Internacional De Ingenieria Mecánica, Iv De Ingenieria Mecatrónica, Y Iv Congreso Internacional De Materiales Energía Y Medio Ambiente. ISSN: 2344-7311, 2013 vol:1 fasc: 1 págs: 25 - 26, DOI: ;JOSE ULISES CASTELLANOS CONTRERAS, CARLOS ANDRES FORERO NUNEZ, FABIO EMIRO SIERRA VARGAS, ;nro=00000000006208;
278;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;No;21 ;Corto (Resumen) ;Diseño e implementación de una planta de producción de Biodiesel a partir de aceites usados de fritura 150L/lote en proceso discontinuo ;Colombia, Memorias Del Vi Congreso Internacional De Ingenieria Mecánica, Iv De Ingenieria Mecatrónica, Y Iv Congreso Internacional De Materiales Energía Y Medio Ambiente. ISSN: 2344-7311, 2013 vol:1 fasc: 1 págs: 12 - , DOI: ;YEIMY JOHANA PINILLA, EDWIN ALBERTO BULLA PEREIRA, CARLOS ALBERTO GUERRERO FAJARDO, FABIO EMIRO SIERRA VARGAS, ;nro=00000000006208;
279;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;22 ;Corto (Resumen) ;Normatividad para la producción de pellets de mezclas Carbón-Madera ;Colombia, Memorias Del Vi Congreso Internacional De Ingenieria Mecánica, Iv De Ingenieria Mecatrónica, Y Iv Congreso Internacional De Materiales Energía Y Medio Ambiente. ISSN: 2344-7311, 2013 vol:1 fasc: 1 págs: 28 - 28, DOI: ;LUIS EDUARDO ATUESTA, CARLOS ALBERTO GUERRERO FAJARDO, FABIO EMIRO SIERRA VARGAS, ;nro=00000000006208;
280;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;23 ;Corto (Resumen) ;Estudio preliminar de las características de rendimiento de un rotor eólico biomimético mediante software de dinámica computacional de fluidos ;Colombia, Memorias Del Vi Congreso Internacional De Ingenieria Mecánica, Iv De Ingenieria Mecatrónica, Y Iv Congreso Internacional De Materiales Energía Y Medio Ambiente. ISSN: 2344-7311, 2013 vol:1 fasc: 1 págs: 15 - 15, DOI: ;DAVID ARMANDO CASTANEDA, JORGE GAITAN, FABIO EMIRO SIERRA VARGAS, ;nro=00000000006208;
281;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;24 ;Corto (Resumen) ;Aplicación de un sistema de control mediante redes neuronales en una planta prototipo de gasificación de lecho fijo ;Colombia, Memorias Del Vi Congreso Internacional De Ingenieria Mecánica, Iv De Ingenieria Mecatrónica, Y Iv Congreso Internacional De Materiales Energía Y Medio Ambiente. ISSN: 2344-7311, 2013 vol:1 fasc: 1 págs: 25 - 26, DOI: ;JOSE ULISES CASTELLANOS CONTRERAS, CARLOS ANDRES FORERO NUNEZ, FABIO EMIRO SIERRA VARGAS, ;nro=00000000006208;
282;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;25 ;Revisión (Survey) ;Análisis exploratorio de investigaciones sobre los motores de combustión interna que trabajan con biogás ;Colombia, Tecnura ISSN: 2248-7638, 2013 vol:18 fasc: págs: 152 - 164, DOI: ;VLADIMIR SILVA LEAL, ;nro=00000000006208;
283;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;26 ;Publicado en revista especializada ;Modelo basado en redes neuronales para predecir las emisiones en un motor diesel que opera con mezclas de biodiesel de higuerilla ;Colombia, Informador Tecnico ISSN: 0122-056X, 2012 vol:76 fasc: N/A págs: 46 - 61, DOI: ;FABIO NARVAEZ, FABIO EMIRO SIERRA VARGAS, MANUEL MONTENEGRO, ;nro=00000000006208;
284;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;27 ;Publicado en revista especializada ;Modelamiento y control de una ventana de material cromogénica ;Colombia, Revista Avances Investigacion En Ingenieria ISSN: 1794-4953, 2012 vol:9 fasc: 2 págs: 36 - 43, DOI: ;JAIRO ALBERTO ANDRADE HERNANDEZ, FABIO EMIRO SIERRA VARGAS, ;nro=00000000006208;
